,Vegetable_Name,year,month,Market_Price,Average_Retail_Price,Average_Shoping_Mall_Price
572,Ivy Gourd,2022,12,23.129032258064516,27.85483870967742,32.903225806451616
573,Ivy Gourd,2023,1,24.35483870967742,29.43548387096774,34.62903225806452
574,Ivy Gourd,2023,2,25.035714285714285,30.267857142857142,35.69642857142857
575,Ivy Gourd,2023,3,24.548387096774192,29.629032258064516,35.0
576,Ivy Gourd,2023,4,25.966666666666665,31.45,36.95
577,Ivy Gourd,2023,5,24.8,29.9,35.2
578,Ladies Finger,2022,1,56.666666666666664,68.5,80.5
579,Ladies Finger,2022,2,56.57142857142857,68.53571428571429,80.64285714285714
580,Ladies Finger,2022,3,28.258064516129032,34.20967741935484,40.37096774193548
581,Ladies Finger,2022,4,19.966666666666665,24.1,28.433333333333334
582,Ladies Finger,2022,5,27.483870967741936,33.354838709677416,39.274193548387096
583,Ladies Finger,2022,6,35.766666666666666,43.233333333333334,50.93333333333333
584,Ladies Finger,2022,7,33.935483870967744,41.193548387096776,48.25806451612903
585,Ladies Finger,2022,8,31.483870967741936,38.12903225806452,44.725806451612904
586,Ladies Finger,2022,9,21.433333333333334,25.833333333333332,30.566666666666666
587,Ladies Finger,2022,10,21.806451612903224,26.29032258064516,31.016129032258064
588,Ladies Finger,2022,11,24.633333333333333,29.8,35.166666666666664
589,Ladies Finger,2022,12,29.903225806451612,36.20967741935484,42.66129032258065
590,Ladies Finger,2023,1,32.193548387096776,39.08064516129032,45.87096774193548
591,Ladies Finger,2023,2,42.785714285714285,51.767857142857146,61.0
592,Ladies Finger,2023,3,45.45161290322581,55.096774193548384,64.83870967741936
593,Ladies Finger,2023,4,38.36666666666667,46.516666666666666,54.71666666666667
594,Ladies Finger,2023,5,35.8,43.55,50.95
595,Lemon (Lime),2022,1,37.0,44.666666666666664,52.666666666666664
596,Lemon (Lime),2022,2,38.32142857142857,46.482142857142854,54.625
597,Lemon (Lime),2022,3,36.96774193548387,44.693548387096776,52.693548387096776
598,Lemon (Lime),2022,4,37.43333333333333,45.46666666666667,53.2
599,Lemon (Lime),2022,5,103.19354838709677,124.93548387096774,147.1451612903226
600,Lemon (Lime),2022,6,58.03333333333333,70.23333333333333,82.76666666666667
601,Lemon (Lime),2022,7,58.0,70.2258064516129,82.61290322580645
602,Lemon (Lime),2022,8,57.483870967741936,69.59677419354838,82.01612903225806
603,Lemon (Lime),2022,9,56.36666666666667,68.26666666666667,80.31666666666666
604,Lemon (Lime),2022,10,55.54838709677419,67.12903225806451,79.14516129032258
605,Lemon (Lime),2022,11,56.333333333333336,68.11666666666666,80.23333333333333
606,Lemon (Lime),2022,12,56.74193548387097,68.58064516129032,80.83870967741936
607,Lemon (Lime),2023,1,52.935483870967744,64.11290322580645,75.51612903225806
608,Lemon (Lime),2023,2,53.964285714285715,65.44642857142857,76.91071428571429
609,Lemon (Lime),2023,3,53.16129032258065,64.43548387096774,75.7258064516129
610,Lemon (Lime),2023,4,53.96666666666667,65.45,76.86666666666666
611,Lemon (Lime),2023,5,56.9,68.8,81.15
612,Mango Raw,2022,1,74.0,89.66666666666667,105.5
613,Mango Raw,2022,2,78.39285714285714,94.91071428571429,111.75
614,Mango Raw,2022,3,72.83870967741936,88.2258064516129,103.74193548387096
615,Mango Raw,2022,4,48.766666666666666,59.083333333333336,69.56666666666666
616,Mango Raw,2022,5,24.612903225806452,29.741935483870968,35.145161290322584
617,Mango Raw,2022,6,24.733333333333334,29.9,35.31666666666667
618,Mango Raw,2022,7,49.83870967741935,60.37096774193548,71.16129032258064
619,Mango Raw,2022,8,85.48387096774194,103.38709677419355,121.7741935483871
620,Mango Raw,2022,9,94.8,114.65,135.2
621,Mango Raw,2022,10,100.74193548387096,121.98387096774194,143.66129032258064
622,Mango Raw,2022,11,91.73333333333333,111.0,130.73333333333332
623,Mango Raw,2022,12,95.25806451612904,115.14516129032258,135.79032258064515
624,Mango Raw,2023,1,91.80645161290323,111.01612903225806,130.80645161290323
625,Mango Raw,2023,2,95.46428571428571,115.51785714285714,136.125
626,Mango Raw,2023,3,93.3225806451613,112.85483870967742,132.8709677419355
627,Mango Raw,2023,4,42.96666666666667,51.916666666666664,61.2
628,Mango Raw,2023,5,33.9,40.8,48.4
629,Mint Leaves,2022,1,8.0,9.5,11.5
630,Mint Leaves,2022,2,7.892857142857143,9.642857142857142,11.339285714285714
631,Mint Leaves,2022,3,7.612903225806452,9.306451612903226,10.919354838709678
632,Mint Leaves,2022,4,6.133333333333334,7.45,8.766666666666667
633,Mint Leaves,2022,5,5.903225806451613,7.225806451612903,8.370967741935484
634,Mint Leaves,2022,6,5.4,6.633333333333334,7.633333333333334
635,Mint Leaves,2022,7,5.0,6.17741935483871,7.17741935483871
636,Mint Leaves,2022,8,5.064516129032258,6.145161290322581,7.145161290322581
637,Mint Leaves,2022,9,5.4,6.666666666666667,7.716666666666667
638,Mint Leaves,2022,10,6.741935483870968,8.14516129032258,9.612903225806452
639,Mint Leaves,2022,11,6.1,7.5,8.733333333333333
640,Mint Leaves,2022,12,5.709677419354839,7.016129032258065,8.17741935483871
641,Mint Leaves,2023,1,5.32258064516129,6.532258064516129,7.612903225806452
642,Mint Leaves,2023,2,4.714285714285714,5.696428571428571,6.803571428571429
643,Mint Leaves,2023,3,4.67741935483871,5.693548387096774,6.693548387096774
644,Mint Leaves,2023,4,4.4,5.4,6.4
645,Mint Leaves,2023,5,3.9,4.65,5.65
646,Mushroom,2022,1,81.33333333333333,98.5,116.0
647,Mushroom,2022,2,81.60714285714286,98.64285714285714,116.46428571428571
648,Mushroom,2022,3,80.64516129032258,97.64516129032258,114.98387096774194
649,Mushroom,2022,4,81.56666666666666,98.83333333333333,116.25
650,Mushroom,2022,5,81.38709677419355,98.45161290322581,116.0
651,Mushroom,2022,6,82.1,99.41666666666667,117.13333333333334
652,Mushroom,2022,7,82.19354838709677,99.46774193548387,117.1774193548387
653,Mushroom,2022,8,82.83870967741936,100.2258064516129,118.01612903225806
654,Mushroom,2022,9,78.8,95.3,112.38333333333334
655,Mushroom,2022,10,81.06451612903226,98.0,115.54838709677419
656,Mushroom,2022,11,85.4,103.31666666666666,121.78333333333333
657,Mushroom,2022,12,85.48387096774194,103.35483870967742,121.83870967741936
658,Mushroom,2023,1,84.12903225806451,101.8225806451613,119.91935483870968
659,Mushroom,2023,2,81.96428571428571,99.17857142857143,116.82142857142857
660,Mushroom,2023,3,81.90322580645162,99.25806451612904,116.66129032258064
661,Mushroom,2023,4,83.8,101.43333333333334,119.45
662,Mushroom,2023,5,86.1,104.35,122.8
663,Mustard Leaves,2022,1,18.0,21.666666666666668,25.666666666666668
664,Mustard Leaves,2022,2,17.107142857142858,20.535714285714285,24.196428571428573
665,Mustard Leaves,2022,3,16.967741935483872,20.483870967741936,24.080645161290324
666,Mustard Leaves,2022,4,18.666666666666668,22.433333333333334,26.5
667,Mustard Leaves,2022,5,17.06451612903226,20.806451612903224,24.387096774193548
668,Mustard Leaves,2022,6,16.366666666666667,19.833333333333332,23.416666666666668
669,Mustard Leaves,2022,7,15.225806451612904,18.516129032258064,21.64516129032258
670,Mustard Leaves,2022,8,14.451612903225806,17.467741935483872,20.56451612903226
671,Mustard Leaves,2022,9,15.166666666666666,18.466666666666665,21.616666666666667
672,Mustard Leaves,2022,10,16.161290322580644,19.903225806451612,22.967741935483872
673,Mustard Leaves,2022,11,14.1,17.233333333333334,20.066666666666666
674,Mustard Leaves,2022,12,16.451612903225808,20.032258064516128,23.451612903225808
675,Mustard Leaves,2023,1,16.129032258064516,19.612903225806452,23.0
676,Mustard Leaves,2023,2,15.75,19.178571428571427,22.375
677,Mustard Leaves,2023,3,14.548387096774194,17.661290322580644,20.774193548387096
678,Mustard Leaves,2023,4,14.966666666666667,18.116666666666667,21.216666666666665
679,Mustard Leaves,2023,5,17.1,20.7,24.4
680,Onion Big,2022,1,38.0,46.0,54.166666666666664
681,Onion Big,2022,2,35.857142857142854,43.42857142857143,51.05357142857143
682,Onion Big,2022,3,33.774193548387096,40.82258064516129,48.096774193548384
683,Onion Big,2022,4,21.666666666666668,26.25,31.016666666666666
684,Onion Big,2022,5,20.258064516129032,24.483870967741936,28.79032258064516
685,Onion Big,2022,6,20.466666666666665,24.783333333333335,29.35
686,Onion Big,2022,7,21.70967741935484,26.193548387096776,30.983870967741936
687,Onion Big,2022,8,24.161290322580644,29.241935483870968,34.46774193548387
688,Onion Big,2022,9,23.766666666666666,28.65,33.733333333333334
689,Onion Big,2022,10,22.483870967741936,27.112903225806452,32.03225806451613
690,Onion Big,2022,11,35.8,43.28333333333333,50.983333333333334
691,Onion Big,2022,12,28.06451612903226,34.04838709677419,40.096774193548384
692,Onion Big,2023,1,26.741935483870968,32.46774193548387,38.12903225806452
693,Onion Big,2023,2,23.821428571428573,28.785714285714285,34.035714285714285
694,Onion Big,2023,3,19.741935483870968,23.951612903225808,28.032258064516128
695,Onion Big,2023,4,20.366666666666667,24.65,28.883333333333333
696,Onion Big,2023,5,19.6,23.6,27.9
697,Onion Green,2022,1,41.0,49.666666666666664,58.5
698,Onion Green,2022,2,39.392857142857146,47.607142857142854,56.089285714285715
699,Onion Green,2022,3,39.83870967741935,48.096774193548384,56.87096774193548
700,Onion Green,2022,4,40.63333333333333,49.31666666666667,57.916666666666664
701,Onion Green,2022,5,39.54838709677419,47.82258064516129,56.435483870967744
702,Onion Green,2022,6,41.2,49.833333333333336,58.7
703,Onion Green,2022,7,39.54838709677419,47.74193548387097,56.25806451612903
704,Onion Green,2022,8,40.45161290322581,48.935483870967744,57.596774193548384
705,Onion Green,2022,9,40.03333333333333,48.483333333333334,57.05
706,Onion Green,2022,10,40.74193548387097,49.41935483870968,58.064516129032256
707,Onion Green,2022,11,39.9,48.333333333333336,56.81666666666667
708,Onion Green,2022,12,42.193548387096776,51.016129032258064,59.95161290322581
709,Onion Green,2023,1,42.0,50.83870967741935,59.806451612903224
710,Onion Green,2023,2,39.892857142857146,48.375,56.82142857142857
711,Onion Green,2023,3,42.0,50.854838709677416,59.83870967741935
712,Onion Green,2023,4,42.53333333333333,51.36666666666667,60.55
713,Onion Green,2023,5,40.7,49.25,58.05
714,Onion Small,2022,1,61.0,73.66666666666667,87.0
715,Onion Small,2022,2,63.17857142857143,76.5,90.03571428571429
716,Onion Small,2022,3,38.61290322580645,46.79032258064516,54.96774193548387
717,Onion Small,2022,4,29.633333333333333,35.9,42.28333333333333
718,Onion Small,2022,5,27.161290322580644,32.854838709677416,38.79032258064516
719,Onion Small,2022,6,30.633333333333333,37.083333333333336,43.766666666666666
720,Onion Small,2022,7,33.61290322580645,40.725806451612904,47.82258064516129
721,Onion Small,2022,8,32.25806451612903,39.12903225806452,45.96774193548387
722,Onion Small,2022,9,29.8,36.13333333333333,42.46666666666667
723,Onion Small,2022,10,30.322580645161292,36.67741935483871,43.225806451612904
724,Onion Small,2022,11,60.266666666666666,72.95,85.83333333333333
725,Onion Small,2022,12,55.25806451612903,66.88709677419355,78.74193548387096
726,Onion Small,2023,1,34.45161290322581,41.74193548387097,49.064516129032256
727,Onion Small,2023,2,46.67857142857143,56.57142857142857,66.55357142857143
728,Onion Small,2023,3,53.61290322580645,64.83870967741936,76.45161290322581
729,Onion Small,2023,4,51.2,61.86666666666667,72.98333333333333
730,Onion Small,2023,5,50.8,61.4,72.4
731,Potato,2022,1,22.666666666666668,27.166666666666668,32.333333333333336
732,Potato,2022,2,22.035714285714285,26.482142857142858,31.446428571428573
733,Potato,2022,3,22.580645161290324,27.241935483870968,32.11290322580645
734,Potato,2022,4,23.066666666666666,27.883333333333333,32.95
735,Potato,2022,5,25.64516129032258,31.06451612903226,36.596774193548384
736,Potato,2022,6,29.4,35.55,41.93333333333333
737,Potato,2022,7,28.35483870967742,34.25806451612903,40.564516129032256
738,Potato,2022,8,33.12903225806452,40.11290322580645,47.17741935483871
739,Potato,2022,9,31.7,38.45,45.15
740,Potato,2022,10,31.806451612903224,38.53225806451613,45.274193548387096
741,Potato,2022,11,34.36666666666667,41.53333333333333,48.96666666666667
742,Potato,2022,12,31.0,37.645161290322584,44.24193548387097
743,Potato,2023,1,29.580645161290324,35.70967741935484,42.17741935483871
744,Potato,2023,2,35.17857142857143,42.642857142857146,50.125
745,Potato,2023,3,29.193548387096776,35.25806451612903,41.61290322580645
746,Potato,2023,4,25.133333333333333,30.333333333333332,35.81666666666667
747,Potato,2023,5,23.3,28.0,33.4
748,Pumpkin,2022,1,24.666666666666668,29.666666666666668,35.333333333333336
749,Pumpkin,2022,2,23.464285714285715,28.285714285714285,33.589285714285715
750,Pumpkin,2022,3,23.193548387096776,28.016129032258064,33.04838709677419
751,Pumpkin,2022,4,24.633333333333333,29.85,35.06666666666667
752,Pumpkin,2022,5,23.580645161290324,28.43548387096774,33.58064516129032
753,Pumpkin,2022,6,24.466666666666665,29.533333333333335,34.95
754,Pumpkin,2022,7,25.419354838709676,30.612903225806452,36.25806451612903
755,Pumpkin,2022,8,23.741935483870968,28.661290322580644,33.79032258064516
756,Pumpkin,2022,9,24.9,30.116666666666667,35.43333333333333
757,Pumpkin,2022,10,26.806451612903224,32.516129032258064,38.354838709677416
758,Pumpkin,2022,11,26.866666666666667,32.65,38.3
759,Pumpkin,2022,12,27.06451612903226,32.806451612903224,38.596774193548384
760,Pumpkin,2023,1,26.806451612903224,32.403225806451616,38.225806451612904
761,Pumpkin,2023,2,23.214285714285715,27.946428571428573,33.035714285714285
762,Pumpkin,2023,3,21.322580645161292,25.725806451612904,30.322580645161292
763,Pumpkin,2023,4,21.466666666666665,25.8,30.666666666666668
764,Pumpkin,2023,5,22.9,27.4,32.8
765,Radish,2022,1,22.666666666666668,27.333333333333332,32.5
766,Radish,2022,2,25.214285714285715,30.5,36.035714285714285
767,Radish,2022,3,20.096774193548388,24.322580645161292,28.64516129032258
768,Radish,2022,4,19.933333333333334,24.166666666666668,28.416666666666668
769,Radish,2022,5,22.225806451612904,26.806451612903224,31.661290322580644
770,Radish,2022,6,24.566666666666666,29.633333333333333,35.15
771,Radish,2022,7,26.741935483870968,32.45161290322581,38.16129032258065
772,Radish,2022,8,27.096774193548388,32.806451612903224,38.725806451612904
773,Radish,2022,9,25.666666666666668,31.016666666666666,36.583333333333336
774,Radish,2022,10,31.580645161290324,38.274193548387096,45.08064516129032
775,Radish,2022,11,28.166666666666668,33.96666666666667,40.166666666666664
776,Radish,2022,12,23.870967741935484,28.85483870967742,34.03225806451613
777,Radish,2023,1,25.870967741935484,31.370967741935484,36.903225806451616
778,Radish,2023,2,27.785714285714285,33.67857142857143,39.67857142857143
779,Radish,2023,3,24.451612903225808,29.596774193548388,34.983870967741936
780,Radish,2023,4,24.7,29.85,35.233333333333334
781,Radish,2023,5,24.4,29.4,34.8
782,Raw Banana (Plantain),2022,1,6.333333333333333,7.833333333333333,9.0
783,Raw Banana (Plantain),2022,2,5.142857142857143,6.321428571428571,7.428571428571429
784,Raw Banana (Plantain),2022,3,6.419354838709677,7.951612903225806,9.17741935483871
785,Raw Banana (Plantain),2022,4,7.7,9.266666666666667,11.05
786,Raw Banana (Plantain),2022,5,6.741935483870968,8.129032258064516,9.612903225806452
787,Raw Banana (Plantain),2022,6,6.733333333333333,8.1,9.6
788,Raw Banana (Plantain),2022,7,7.290322580645161,8.629032258064516,10.435483870967742
789,Raw Banana (Plantain),2022,8,9.838709677419354,11.983870967741936,14.03225806451613
790,Raw Banana (Plantain),2022,9,10.166666666666666,12.466666666666667,14.533333333333333
791,Raw Banana (Plantain),2022,10,11.0,13.435483870967742,15.612903225806452
792,Raw Banana (Plantain),2022,11,9.3,11.3,13.316666666666666
793,Raw Banana (Plantain),2022,12,8.870967741935484,10.82258064516129,12.806451612903226
794,Raw Banana (Plantain),2023,1,8.32258064516129,9.983870967741936,11.96774193548387
795,Raw Banana (Plantain),2023,2,10.0,12.178571428571429,14.339285714285714
796,Raw Banana (Plantain),2023,3,9.838709677419354,12.080645161290322,14.112903225806452
797,Raw Banana (Plantain),2023,4,8.9,10.766666666666667,12.75
798,Raw Banana (Plantain),2023,5,9.9,11.9,14.1
799,Ridge Gourd,2022,1,32.0,38.666666666666664,45.666666666666664
800,Ridge Gourd,2022,2,30.392857142857142,36.69642857142857,43.410714285714285
801,Ridge Gourd,2022,3,25.93548387096774,31.29032258064516,37.064516129032256
802,Ridge Gourd,2022,4,27.533333333333335,33.31666666666667,39.35
803,Ridge Gourd,2022,5,27.64516129032258,33.41935483870968,39.46774193548387
804,Ridge Gourd,2022,6,24.133333333333333,29.133333333333333,34.35
805,Ridge Gourd,2022,7,25.903225806451612,31.43548387096774,36.935483870967744
806,Ridge Gourd,2022,8,28.483870967741936,34.54838709677419,40.58064516129032
807,Ridge Gourd,2022,9,27.466666666666665,33.35,39.11666666666667
808,Ridge Gourd,2022,10,32.935483870967744,39.806451612903224,46.854838709677416
809,Ridge Gourd,2022,11,31.1,37.7,44.333333333333336
810,Ridge Gourd,2022,12,27.419354838709676,33.17741935483871,39.12903225806452
811,Ridge Gourd,2023,1,27.967741935483872,33.83870967741935,39.95161290322581
812,Ridge Gourd,2023,2,29.142857142857142,35.339285714285715,41.55357142857143
813,Ridge Gourd,2023,3,28.93548387096774,35.016129032258064,41.29032258064516
814,Ridge Gourd,2023,4,27.8,33.63333333333333,39.7
815,Ridge Gourd,2023,5,28.5,34.5,40.75
816,Shallot (Pearl Onion),2022,1,33.333333333333336,40.5,47.5
817,Shallot (Pearl Onion),2022,2,31.428571428571427,38.035714285714285,44.80357142857143
818,Shallot (Pearl Onion),2022,3,33.774193548387096,40.82258064516129,48.04838709677419
819,Shallot (Pearl Onion),2022,4,32.766666666666666,39.65,46.71666666666667
820,Shallot (Pearl Onion),2022,5,33.61290322580645,40.66129032258065,47.87096774193548
821,Shallot (Pearl Onion),2022,6,34.0,41.2,48.36666666666667
822,Shallot (Pearl Onion),2022,7,34.064516129032256,41.33870967741935,48.483870967741936
823,Shallot (Pearl Onion),2022,8,32.58064516129032,39.45161290322581,46.435483870967744
824,Shallot (Pearl Onion),2022,9,33.7,40.78333333333333,47.93333333333333
825,Shallot (Pearl Onion),2022,10,31.838709677419356,38.596774193548384,45.403225806451616
826,Shallot (Pearl Onion),2022,11,32.233333333333334,39.06666666666667,45.93333333333333
827,Shallot (Pearl Onion),2022,12,33.935483870967744,41.16129032258065,48.24193548387097
828,Shallot (Pearl Onion),2023,1,32.064516129032256,38.87096774193548,45.70967741935484
829,Shallot (Pearl Onion),2023,2,33.607142857142854,40.55357142857143,47.94642857142857
830,Shallot (Pearl Onion),2023,3,33.45161290322581,40.46774193548387,47.66129032258065
831,Shallot (Pearl Onion),2023,4,33.63333333333333,40.7,47.916666666666664
832,Shallot (Pearl Onion),2023,5,35.2,42.3,50.25
833,Snake Gourd,2022,1,25.0,30.166666666666668,35.833333333333336
834,Snake Gourd,2022,2,29.428571428571427,35.67857142857143,41.910714285714285
835,Snake Gourd,2022,3,20.387096774193548,24.70967741935484,29.032258064516128
836,Snake Gourd,2022,4,19.333333333333332,23.366666666666667,27.383333333333333
837,Snake Gourd,2022,5,19.29032258064516,23.274193548387096,27.596774193548388
838,Snake Gourd,2022,6,22.733333333333334,27.366666666666667,32.483333333333334
839,Snake Gourd,2022,7,25.93548387096774,31.387096774193548,37.08064516129032
840,Snake Gourd,2022,8,27.516129032258064,33.29032258064516,39.274193548387096
841,Snake Gourd,2022,9,28.833333333333332,34.833333333333336,41.15
842,Snake Gourd,2022,10,32.87096774193548,39.79032258064516,46.854838709677416
843,Snake Gourd,2022,11,31.666666666666668,38.36666666666667,45.05
844,Snake Gourd,2022,12,29.870967741935484,36.20967741935484,42.58064516129032
845,Snake Gourd,2023,1,29.129032258064516,35.225806451612904,41.483870967741936
846,Snake Gourd,2023,2,28.964285714285715,35.089285714285715,41.44642857142857
847,Snake Gourd,2023,3,26.225806451612904,31.774193548387096,37.53225806451613
848,Snake Gourd,2023,4,27.733333333333334,33.5,39.63333333333333
849,Snake Gourd,2023,5,27.0,32.75,38.75
850,Sorrel Leaves,2022,1,12.0,14.666666666666666,17.0
851,Sorrel Leaves,2022,2,11.321428571428571,13.910714285714286,16.125
852,Sorrel Leaves,2022,3,11.451612903225806,14.048387096774194,16.306451612903224
853,Sorrel Leaves,2022,4,11.766666666666667,14.466666666666667,16.716666666666665
854,Sorrel Leaves,2022,5,11.193548387096774,13.741935483870968,15.903225806451612
855,Sorrel Leaves,2022,6,11.5,14.166666666666666,16.4
856,Sorrel Leaves,2022,7,11.548387096774194,14.14516129032258,16.403225806451612
857,Sorrel Leaves,2022,8,11.290322580645162,13.903225806451612,16.129032258064516
858,Sorrel Leaves,2022,9,11.133333333333333,13.8,16.0
859,Sorrel Leaves,2022,10,11.290322580645162,13.935483870967742,16.129032258064516
860,Sorrel Leaves,2022,11,10.966666666666667,13.466666666666667,15.616666666666667
861,Sorrel Leaves,2022,12,11.838709677419354,14.46774193548387,16.758064516129032
862,Sorrel Leaves,2023,1,12.451612903225806,15.193548387096774,17.79032258064516
863,Sorrel Leaves,2023,2,12.142857142857142,14.803571428571429,17.303571428571427
864,Sorrel Leaves,2023,3,13.483870967741936,16.338709677419356,19.14516129032258
865,Sorrel Leaves,2023,4,14.766666666666667,17.683333333333334,20.966666666666665
866,Sorrel Leaves,2023,5,12.2,14.95,17.3
867,Spinach,2022,1,12.666666666666666,15.333333333333334,18.0
868,Spinach,2022,2,11.928571428571429,14.535714285714286,17.0
869,Spinach,2022,3,12.35483870967742,15.048387096774194,17.64516129032258
870,Spinach,2022,4,13.433333333333334,16.283333333333335,19.2
871,Spinach,2022,5,12.67741935483871,15.419354838709678,18.06451612903226
872,Spinach,2022,6,13.6,16.533333333333335,19.4
873,Spinach,2022,7,13.225806451612904,16.048387096774192,18.838709677419356
874,Spinach,2022,8,13.451612903225806,16.29032258064516,19.177419354838708
875,Spinach,2022,9,11.533333333333333,14.1,16.366666666666667
876,Spinach,2022,10,12.387096774193548,15.129032258064516,17.693548387096776
877,Spinach,2022,11,12.366666666666667,15.15,17.683333333333334
878,Spinach,2022,12,12.903225806451612,15.661290322580646,18.35483870967742
879,Spinach,2023,1,12.935483870967742,15.82258064516129,18.419354838709676
880,Spinach,2023,2,14.071428571428571,17.142857142857142,19.964285714285715
881,Spinach,2023,3,13.387096774193548,16.258064516129032,19.096774193548388
882,Spinach,2023,4,13.9,16.866666666666667,19.65
883,Spinach,2023,5,13.8,16.55,19.5
884,Sweet Potato,2022,1,41.0,49.666666666666664,58.5
885,Sweet Potato,2022,2,40.57142857142857,49.17857142857143,57.767857142857146
886,Sweet Potato,2022,3,41.83870967741935,50.693548387096776,59.693548387096776
887,Sweet Potato,2022,4,42.36666666666667,51.21666666666667,60.45
888,Sweet Potato,2022,5,40.74193548387097,49.41935483870968,58.096774193548384
889,Sweet Potato,2022,6,38.63333333333333,46.81666666666667,55.05
890,Sweet Potato,2022,7,38.12903225806452,46.25806451612903,54.225806451612904
891,Sweet Potato,2022,8,38.03225806451613,46.11290322580645,54.16129032258065
892,Sweet Potato,2022,9,37.53333333333333,45.483333333333334,53.483333333333334
893,Sweet Potato,2022,10,38.25806451612903,46.38709677419355,54.435483870967744
894,Sweet Potato,2022,11,38.36666666666667,46.516666666666666,54.7
895,Sweet Potato,2022,12,37.96774193548387,46.0,54.096774193548384
896,Sweet Potato,2023,1,37.74193548387097,45.70967741935484,53.693548387096776
897,Sweet Potato,2023,2,37.82142857142857,45.82142857142857,53.910714285714285
898,Sweet Potato,2023,3,37.645161290322584,45.67741935483871,53.5
899,Sweet Potato,2023,4,37.733333333333334,45.8,53.6
900,Sweet Potato,2023,5,38.4,46.6,54.6
901,Tomato,2022,1,19.333333333333332,23.333333333333332,27.5
902,Tomato,2022,2,18.678571428571427,22.732142857142858,26.660714285714285
903,Tomato,2022,3,18.0,21.806451612903224,25.629032258064516
904,Tomato,2022,4,18.833333333333332,23.033333333333335,27.0
905,Tomato,2022,5,59.483870967741936,71.90322580645162,84.7258064516129
906,Tomato,2022,6,45.93333333333333,55.766666666666666,65.55
907,Tomato,2022,7,19.29032258064516,23.29032258064516,27.467741935483872
908,Tomato,2022,8,17.93548387096774,21.903225806451612,25.43548387096774
909,Tomato,2022,9,37.766666666666666,45.75,53.78333333333333
910,Tomato,2022,10,34.58064516129032,41.774193548387096,49.38709677419355
911,Tomato,2022,11,22.5,27.233333333333334,32.13333333333333
912,Tomato,2022,12,18.258064516129032,22.129032258064516,25.967741935483872
913,Tomato,2023,1,22.967741935483872,27.79032258064516,32.79032258064516
914,Tomato,2023,2,23.928571428571427,28.857142857142858,34.160714285714285
915,Tomato,2023,3,26.129032258064516,31.56451612903226,37.32258064516129
916,Tomato,2023,4,18.433333333333334,22.333333333333332,26.283333333333335
917,Tomato,2023,5,17.4,21.3,24.85
